"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"49DGSR3S","journalArticle","2017","Garay, Godofredo R.; Tchernykh, Andrei; Drozdov, Alexander Yu; Garichev, Sergey N.; Nesmachnow, Sergio; Torres-Martinez, Moisés","Visualization of VHDL-based simulations as a pedagogical tool for supporting computer science education","Journal of Computational Science","","1877-7503","https://doi.org/10.1016/j.jocs.2017.04.004","https://www.sciencedirect.com/science/article/pii/S187775031730385X","Abstract Communication between information processing systems becomes a challenge, especially in the “big data” era. It is a mandatory subject in the topic “Architecture and organization” of the computer science curriculum. However, in our experience, it is a rather complex topic for students. Simulation visualization can be used to graphically illustrate various concepts of computer science. In this paper, we present the application of NICSim-vhd, which is an acronym for VHDL-based Network Interface Card simulation model, as a pedagogical tool for supporting undergraduate computer science students’ education. NICSim-vhd allows simulating the network-to-memory data path at a network node and generating Value Change Dump (VCD) files for simulation visualization of hardware description languages-based models. We provide a taxonomy of learner engagement with simulation visualization. Grounded in Bloom’s well recognized taxonomy of understanding, we suggest how to assess the learning outcomes to which such engagement may lead.","2017","2018-02-06 16:56:42","2018-02-06 16:56:42","","-","","","","","","","","","","","","","","","","","","","","","","","","VHDL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQARATIT","journalArticle","2010","Yuan, Xiaohong; Vega, Percy; Qadah, Yaseen; Archer, Ricky; Yu, Huiming; Xu, Jinsheng","Visualization Tools for Teaching Computer Security","Trans. Comput. Educ.","","1946-6226","10.1145.1656255.1656258","https://dl.acm.org/citation.cfm?id=1656258","","2010-01","2018-02-06 13:50:49","2018-02-15 18:25:37","","20:1–20:28","","4","9","","","","","","","","","","","","","","","","","","","","","computer security; Kerberos authentication architecture; packet sniffer; visualization and animation; wireless network attacks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C6VPFNBG","conferencePaper","2014","Coffrin, Carleton; Corrin, Linda; de Barba, Paula; Kennedy, Gregor","Visualizing Patterns of Student Engagement and Performance in MOOCs","Proceedings of the Fourth International Conference on Learning Analytics And Knowledge","978-1-4503-2664-3","","10.1145/2567574.2567586","http://doi.acm.org/10.1145/2567574.2567586","","2014","2018-02-06 13:49:18","2018-02-21 13:58:08","","83–92","","","","","","","LAK '14","","","","ACM","New York, NY, USA","","","","","","","","","","","","completion rate; learner engagement patterns; learning analytics; MOOC; online learning; prior knowledge; visualization; visualizations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HVBZQ4TI","conferencePaper","2015","Handel, Dinah; Hochman, Jessica; Santoro, Doris","Visualizing Teacher Tweets: Finding Professional Learning Networks in Topical Networks","Proceedings of the 78th ASIS&T Annual Meeting: Information Science with Impact: Research in and for the Community","0-87715-547-X","","","http://dl.acm.org/citation.cfm?id=2857070.2857208","","2015","2018-02-06 13:51:08","2018-02-06 13:51:08","","138:1–138:3","","","","","","","ASIST '15","","","","American Society for Information Science","Silver Springs, MD, USA","","","","","","","","","","","","information visualization; social network analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPEG555W","journalArticle","2011","Liu, C.-L.; Lai, M.-H.; Tien, K.-W.; Chuang, Y.-H.; Wu, S.-H.; Lee, C.-Y.","Visually and Phonologically Similar Characters in Incorrect Chinese Words: Analyses, Identification, and Applications","","","1530-0226","10.1145/1967293.1967297","http://doi.acm.org/10.1145/1967293.1967297","","2011-06","2018-02-06 13:50:45","2018-02-06 13:50:45","","10:1–10:39","","2","10","","","","","","","","","","","","","","","","","","","","","computer-assisted language learning; Error analysis of written Chinese text; psycholinguistics; simplified Chinese; student modeling; traditional Chinese","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SEVWAPIE","conferencePaper","2013","Rakoczi, Gergely; Duchowski, Andrew; Casas-Tost, Helena; Pohl, Margit","Visual Perception of International Traffic Signs: Influence of e-Learning and Culture on Eye Movements","Proceedings of the 2013 Conference on Eye Tracking South Africa","978-1-4503-2110-5","","10.1145/2509315.2509317","http://doi.acm.org/10.1145/2509315.2509317","","2013","2018-02-06 13:49:29","2018-02-06 13:49:29","","8–16","","","","","","","ETSA '13","","","","ACM","New York, NY, USA","","","","","","","","","","","","E-learning; eye tracking; learning instructions; signage and culture; visual behaviour; visual perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUJC948H","conferencePaper","2015","Goldin, Ilya; Galyardt, April","Viz-R: Using Recency to Improve Student and Domain Models","Proceedings of the Second (2015) ACM Conference on Learning @ Scale","978-1-4503-3411-2","","10.1145/2724660.2728706","http://doi.acm.org/10.1145/2724660.2728706","","2015","2018-02-06 13:51:42","2018-02-06 13:51:42","","417–420","","","","","","","L@S '15","","","","ACM","New York, NY, USA","","","","","","","","","","","","assessment; domain models; education; machine learning; psychometrics; student models; tutoring systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7WR452R","journalArticle","2016","Cigdem, Harun; Ozturk, Mustafa; Topcu, Abdullah","Vocational college students' acceptance of web-based summative listening comprehension test in an {EFL} course","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2016.03.070","https://www.sciencedirect.com/science/article/pii/S0747563216302436","Abstract There is a substantial increase in the utilization of web-based assessment procedures to assist teaching and learning processes in higher education institutions. Despite their benefits, institutions use them to a limited extent due to a number of factors influencing both instructors' and students' behaviors. This study examines students' acceptance of a web-based summative listening test administered in the 2014–2015 academic year within an ‘English as a Foreign Language' course at a two-year post-secondary military school in Turkey. The participants consisted of 602 military students. As a model, Computer Based Assessment Acceptance Model based on Technology Acceptance Model was adopted in order to analyze the participants' perceptions on a web-based summative listening comprehension test. The data were collected via an online questionnaire. A structural equation modeling analysis was utilized to analyze the relationships among factors. The general results showed that perceived ease of use and perceived playfulness had a direct influence on the participants' behavioral intentions to use web-based tests. In other words, web-based tests are expected to be used if they are easy to use and playful enough.","2016","2018-02-06 16:57:24","2018-02-06 16:57:24","","522 - 531","","","61","","","","","","","","","","","","","","","","","","","","","Online testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGPPCG4F","journalArticle","2013","Yue, Wong Seng; Zin, Nor Azan Mat","Voice Recognition and Visualization Mobile Apps Game for Training and Teaching Hearing Handicaps Children","Procedia Technology","","2212-0173","https://doi.org/10.1016/j.protcy.2013.12.218","https://www.sciencedirect.com/science/article/pii/S2212017313003721","Abstract This paper introduces a mobile application (app) game for teaching hearing handicapped children. Hearing handicapped children are acknowledged to have problems for teaching and learning. Addressing the problems of teaching hearing handicapped children needs to take the advantages from the recent advanced mobile technology, such as mobile app game. Strategies will vary from the traditional method and by gender and social context. In this paper, we proposed research questions and objective for this study. Then, we discuss the definitions of hearing handicapped, hearing impairment children, their study and learning problems in the literature review. We also proposed a design model for the development of mobile application game that can teach and train the hearing handicapped children to learn new knowledge and for speaking purposes. We also propose the block diagram of the voice recognition mobile apps game design for hearing handicapped children. We adapt the mobile application that leverages some strategies from proven behavior change theories: increasing interest of learning, fostering motivation, self-efficacy and impacting handicapped peoples’ attitude to study.","2013","2018-02-06 16:58:13","2018-02-06 16:58:13","","479 - 486","","","11","","","","","","","","","","","","","","","","","","","","","hearing impairment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRZAXISA","journalArticle","2014","Kurilovas, Eugenijus; Kubilinskiene, Svetlana; Dagiene, Valentina","Web 3.0 – Based personalisation of learning objects in virtual learning environments","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2013.07.039","https://www.sciencedirect.com/science/article/pii/S0747563213002781","Abstract The paper aims at research on Web 3.0 – based personalisation of learning objects (LOs) while learning in virtual learning environments. Learning personalisation is analysed in terms of suitability of {LOs} and {VLEs} to particular learning styles. The novel sets portrait analysing interconnections between students’ learning styles, their preferred learning activities, relevant teaching/learning methods, and {LOs} types is presented in more detail. The well-known standardised vocabularies of teaching/learning methods and {LOs} types were used to establish these interconnections. The sets portrait of these interconnections is followed by the appropriate ontology. The ontology is considered as an appropriate tool to create learners’ personalised learning environments consisting of LOs, suitable teaching/learning methods and activities according to their preferred learning styles. The ontology should help the learner to find suitable {LOs} according to preferred learning methods/activities, and vice versa, and thus to personalise learning. The presented Web 3.0 – based approaches are the typical cases of information and communication technologies (ICT’s) application for development of human capital.","2014","2018-02-06 16:57:18","2018-02-21 12:00:31","","654 - 662","","","30","","","","","","","","","","","","","","","","","","","","","ICT’s for human capital; Learners’ behaviour; Learning objects; Learning styles; Personalisation; Virtual learning environments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
